id,"propinsi","kota_kab","kecamatan","kode",reguler,reguler_etd,oke,oke_etd
2679,"JAWA TENGAH","KAB. PURBALINGGA","Kemangkon","SRG21711",24,4,16,6
2680,"JAWA TENGAH","KAB. PURBALINGGA","Kertanegara","SRG21716",24,4,16,6
2681,"JAWA TENGAH","KAB. PURBALINGGA","Kutasari","SRG21712",24,4,16,6
2682,"JAWA TENGAH","KAB. PURBALINGGA","Mrebet","SRG21713",24,4,16,6
2683,"JAWA TENGAH","KAB. PURBALINGGA","Padamara","SRG21717",24,4,16,6
2684,"JAWA TENGAH","KAB. PURBALINGGA","Pengadegan","SRG21718",24,4,16,6
2685,"JAWA TENGAH","KAB. PURBALINGGA","Purbalingga","SRG21700",20,2,13,4
2686,"JAWA TENGAH","KAB. PURBALINGGA","Rembang","SRG21714",24,4,16,6
2687,"JAWA TENGAH","KAB. PURWOREJO","Bagelen","MGL10301",25,4,16,6
2688,"JAWA TENGAH","KAB. PURWOREJO","Banyuurip","MGL10302",25,4,16,6
2689,"JAWA TENGAH","KAB. PURWOREJO","Bayan","MGL10315",25,4,16,6
2690,"JAWA TENGAH","KAB. PURWOREJO","Bener","MGL10303",25,4,16,6
2691,"JAWA TENGAH","KAB. PURWOREJO","Bruno","MGL10313",25,4,16,6
2692,"JAWA TENGAH","KAB. PURWOREJO","Butuh","MGL10312",25,4,16,6
2693,"JAWA TENGAH","KAB. PURWOREJO","Gebang","MGL10304",25,4,16,6
2694,"JAWA TENGAH","KAB. PURWOREJO","Grabag","MGL10314",25,4,16,6
2695,"JAWA TENGAH","KAB. PURWOREJO","Kaligesing","MGL10305",25,4,16,6
2696,"JAWA TENGAH","KAB. PURWOREJO","Kemiri","MGL10310",25,4,16,6
2697,"JAWA TENGAH","KAB. PURWOREJO","Kutoarjo","MGL10309",25,4,16,6
2698,"JAWA TENGAH","KAB. PURWOREJO","Loano","MGL10306",25,4,16,6
2699,"JAWA TENGAH","KAB. PURWOREJO","Ngombol","MGL10307",25,4,16,6
2700,"JAWA TENGAH","KAB. PURWOREJO","Pituruh","MGL10311",25,4,16,6
2701,"JAWA TENGAH","KAB. PURWOREJO","Purwodadi","MGL10308",25,4,16,6
2702,"JAWA TENGAH","KAB. PURWOREJO","Purworejo","MGL10300",22,2,13,4
2703,"JAWA TENGAH","KAB. REMBANG","Bulu","SRG21201",28,4,20,6
2704,"JAWA TENGAH","KAB. REMBANG","Gunem","SRG21202",28,4,20,6
2705,"JAWA TENGAH","KAB. REMBANG","Kaliori","SRG21203",28,4,20,6
2706,"JAWA TENGAH","KAB. REMBANG","Kragan","SRG21204",28,4,20,6
2707,"JAWA TENGAH","KAB. REMBANG","Lasem","SRG21205",28,4,20,6
2708,"JAWA TENGAH","KAB. REMBANG","Pamotan","SRG21206",28,4,20,6
2709,"JAWA TENGAH","KAB. REMBANG","Pancur","SRG21207",28,4,20,6
2710,"JAWA TENGAH","KAB. REMBANG","Rembang","SRG21200",24,2,15,4
2711,"JAWA TENGAH","KAB. REMBANG","Sale","SRG21208",28,4,20,6
2712,"JAWA TENGAH","KAB. REMBANG","Sarang","SRG21209",28,4,20,6
2713,"JAWA TENGAH","KAB. REMBANG","Sedan","SRG21210",28,4,20,6
2714,"JAWA TENGAH","KAB. REMBANG","Sluke","SRG21211",28,4,20,6
2715,"JAWA TENGAH","KAB. REMBANG","Sulang","SRG21212",28,4,20,6
2716,"JAWA TENGAH","KAB. REMBANG","Sumber","SRG21213",28,4,20,6
2717,"JAWA TENGAH","KAB. SEMARANG","Ambarawa","SRG21602",17,3,11,5
2718,"JAWA TENGAH","KAB. SEMARANG","Banyubiru","SRG21603",17,3,12,5
2719,"JAWA TENGAH","KAB. SEMARANG","Bancak","SRG21604",17,3,12,5
2720,"JAWA TENGAH","KAB. SEMARANG","Bawen / Doplang","SRG21605",17,3,12,5
2721,"JAWA TENGAH","KAB. SEMARANG","Bergas","SRG21606",17,3,11,5
2722,"JAWA TENGAH","KAB. SEMARANG","Bringin","SRG21607",17,3,12,5
2723,"JAWA TENGAH","KAB. SEMARANG","Getasan","SRG21608",17,3,12,5
2724,"JAWA TENGAH","KAB. SEMARANG","Jambu","SRG21609",17,3,12,5
2725,"JAWA TENGAH","KAB. SEMARANG","Kaliwungu","SRG21610",17,3,12,5
2726,"JAWA TENGAH","KAB. SEMARANG","Pabelan","SRG21611",17,3,12,5
2727,"JAWA TENGAH","KAB. SEMARANG","Pringapus","SRG21612",17,3,11,5
2728,"JAWA TENGAH","KAB. SEMARANG","Susukan","SRG21613",17,3,12,5
2729,"JAWA TENGAH","KAB. SEMARANG","Suruh","SRG21614",17,3,12,5
2730,"JAWA TENGAH","KAB. SEMARANG","Sumowono","SRG21615",17,3,12,5
2731,"JAWA TENGAH","KAB. SEMARANG","Tengaran","SRG21616",17,3,12,5
2732,"JAWA TENGAH","KAB. SEMARANG","Tuntang","SRG21617",17,3,12,5
2733,"JAWA TENGAH","KAB. SEMARANG","Ungaran","SRG21600",13,1,9,3
2734,"JAWA TENGAH","KAB. SEMARANG","Ungaran Barat","SRG21618",13,1,9,3
2735,"JAWA TENGAH","KAB. SEMARANG","Ungaran Timur","SRG21619",13,1,9,3
2736,"JAWA TENGAH","KAB. SRAGEN","Gemolong","SOC20402",22,4,17,6
2737,"JAWA TENGAH","KAB. SRAGEN","Gesi","SOC20401",22,4,17,6
2738,"JAWA TENGAH","KAB. SRAGEN","Gondang","SOC20403",22,4,17,6
2739,"JAWA TENGAH","KAB. SRAGEN","Jenar","SOC20404",22,4,17,6
2740,"JAWA TENGAH","KAB. SRAGEN","Kalijambe","SOC20405",22,4,17,6
2741,"JAWA TENGAH","KAB. SRAGEN","Karangmalang","SOC20420",21,4,16,6
2742,"JAWA TENGAH","KAB. SRAGEN","Kedawung","SOC20406",22,4,17,6
2743,"JAWA TENGAH","KAB. SRAGEN","Masaran","SOC20408",22,4,17,6
2744,"JAWA TENGAH","KAB. SRAGEN","Miri","SOC20407",22,4,17,6
2745,"JAWA TENGAH","KAB. SRAGEN","Mondokan","SOC20409",22,4,17,6
2746,"JAWA TENGAH","KAB. SRAGEN","Ngrampal","SOC20410",22,4,17,6
2747,"JAWA TENGAH","KAB. SRAGEN","Plupuh","SOC20411",22,4,17,6
2748,"JAWA TENGAH","KAB. SRAGEN","Sambirejo","SOC20413",22,4,17,6
2749,"JAWA TENGAH","KAB. SRAGEN","Sambungmacan","SOC20412",22,4,17,6
2750,"JAWA TENGAH","KAB. SRAGEN","Sidoharjo","SOC20414",22,4,17,6
2751,"JAWA TENGAH","KAB. SRAGEN","Sragen","SOC20400",18,2,13,4
2752,"JAWA TENGAH","KAB. SRAGEN","Sukodono","SOC20416",22,4,17,6
2753,"JAWA TENGAH","KAB. SRAGEN","Sumberlawang","SOC20417",22,4,17,6
2754,"JAWA TENGAH","KAB. SRAGEN","Tangen","SOC20419",22,4,17,6
2755,"JAWA TENGAH","KAB. SRAGEN","Tanon","SOC20418",22,4,17,6
2756,"JAWA TENGAH","KAB. SUKOHARJO","Baki","SOC20508",21,4,16,6
2757,"JAWA TENGAH","KAB. SUKOHARJO","Bendosari","SOC20509",22,4,17,6
2758,"JAWA TENGAH","KAB. SUKOHARJO","Bulu","SOC20501",22,4,17,6
2759,"JAWA TENGAH","KAB. SUKOHARJO","Gatak","SOC20510",22,4,17,6
2760,"JAWA TENGAH","KAB. SUKOHARJO","Grogol","SOC20511",22,4,16,6
2761,"JAWA TENGAH","KAB. SUKOHARJO","Kartasura","SOC20512",22,4,16,6
2762,"JAWA TENGAH","KAB. SUKOHARJO","Mojolaban / Palur","SOC20502",22,4,16,6
2763,"JAWA TENGAH","KAB. SUKOHARJO","Nguter","SOC20503",22,4,17,6
2764,"JAWA TENGAH","KAB. SUKOHARJO","Polokarto","SOC20504",22,4,17,6
2765,"JAWA TENGAH","KAB. SUKOHARJO","Tawangsari","SOC20505",22,4,17,6
2766,"JAWA TENGAH","KAB. SUKOHARJO","Weru","SOC20506",22,4,17,6
2767,"JAWA TENGAH","KAB. TEGAL","Adiwerna","SRG21411",28,4,18,6
2768,"JAWA TENGAH","KAB. TEGAL","Balapulang","SRG21401",28,4,18,6
2769,"JAWA TENGAH","KAB. TEGAL","Bojong","SRG21402",28,4,18,6
2770,"JAWA TENGAH","KAB. TEGAL","Bumijawa","SRG21403",28,4,18,6
2771,"JAWA TENGAH","KAB. TEGAL","Dukuhturi","SRG21412",28,4,18,6
2772,"JAWA TENGAH","KAB. TEGAL","Dukuhwaru","SRG21404",28,4,18,6
2773,"JAWA TENGAH","KAB. TEGAL","Jatinegara","SRG21405",28,4,18,6
2774,"JAWA TENGAH","KAB. TEGAL","Kedungbanteng","SRG21406",28,4,18,6
2775,"JAWA TENGAH","KAB. TEGAL","Kramat","SRG21413",28,4,18,6
2776,"JAWA TENGAH","KAB. TEGAL","Lebaksiu","SRG21407",28,4,18,6
2777,"JAWA TENGAH","KAB. TEGAL","Margasari","SRG21408",28,4,18,6
2778,"JAWA TENGAH","KAB. TEGAL","Pagerbarang","SRG21409",28,4,18,6
2779,"JAWA TENGAH","KAB. TEGAL","Pangkah","SRG21410",28,4,18,6
2780,"JAWA TENGAH","KAB. TEGAL","Slawi","SRG21400",24,2,16,4
2781,"JAWA TENGAH","KAB. TEGAL","Suradadi","SRG21414",28,4,18,6
2782,"JAWA TENGAH","KAB. TEGAL","Talang","SRG21415",28,4,18,6
2783,"JAWA TENGAH","KAB. TEGAL","Tarub","SRG21416",28,4,18,6
2784,"JAWA TENGAH","KAB. TEGAL","Warureja","SRG21417",28,4,18,6
2785,"JAWA TENGAH","KAB. TEMANGGUNG","Bansari","MGL10420",25,4,16,6
2786,"JAWA TENGAH","KAB. TEMANGGUNG","Bejen","MGL10414",25,4,16,6
2787,"JAWA TENGAH","KAB. TEMANGGUNG","Bulu","MGL10401",25,4,16,6
2788,"JAWA TENGAH","KAB. TEMANGGUNG","Candiroto","MGL10402",25,4,16,6
2789,"JAWA TENGAH","KAB. TEMANGGUNG","Gemawang","MGL10419",25,4,16,6
2790,"JAWA TENGAH","KAB. TEMANGGUNG","Jumo","MGL10403",25,4,16,6
2791,"JAWA TENGAH","KAB. TEMANGGUNG","Kaloran","MGL10404",25,4,16,6
2792,"JAWA TENGAH","KAB. TEMANGGUNG","Kandangan","MGL10405",25,4,16,6
2793,"JAWA TENGAH","KAB. TEMANGGUNG","Kedu","MGL10406",25,4,16,6
2794,"JAWA TENGAH","KAB. TEMANGGUNG","Kledung","MGL10416",25,4,16,6
2795,"JAWA TENGAH","KAB. TEMANGGUNG","Kranggan","MGL10407",25,4,16,6
2796,"JAWA TENGAH","KAB. TEMANGGUNG","Ngadirejo","MGL10408",25,4,16,6
2797,"JAWA TENGAH","KAB. TEMANGGUNG","Parakan","MGL10409",25,4,16,6
2798,"JAWA TENGAH","KAB. TEMANGGUNG","Pringsurat","MGL10410",25,4,16,6
2799,"JAWA TENGAH","KAB. TEMANGGUNG","Selopampang","MGL10421",25,4,16,6
2800,"JAWA TENGAH","KAB. TEMANGGUNG","Temanggung","MGL10400",21,2,13,4
2801,"JAWA TENGAH","KAB. TEMANGGUNG","Tembarak","MGL10411",25,4,16,6
2802,"JAWA TENGAH","KAB. TEMANGGUNG","Tlogomulyo","MGL10415",25,4,16,6
2803,"JAWA TENGAH","KAB. TEMANGGUNG","Tretep","MGL10412",25,4,16,6
2804,"JAWA TENGAH","KAB. TEMANGGUNG","Wonoboyo","MGL10418",25,4,16,6
2805,"JAWA TENGAH","KAB. WONOGIRI","Baturetno","SOC20601",23,4,17,6
2806,"JAWA TENGAH","KAB. WONOGIRI","Batuwarno","SOC20602",23,4,17,6
2807,"JAWA TENGAH","KAB. WONOGIRI","Bulukerto","SOC20603",23,4,17,6
2808,"JAWA TENGAH","KAB. WONOGIRI","Eromoko","SOC20604",23,4,17,6
2809,"JAWA TENGAH","KAB. WONOGIRI","Girimarto","SOC20605",23,4,17,6
2810,"JAWA TENGAH","KAB. WONOGIRI","Giritontro","SOC20606",23,4,17,6
2811,"JAWA TENGAH","KAB. WONOGIRI","Giriwoyo","SOC20608",23,4,17,6
2812,"JAWA TENGAH","KAB. WONOGIRI","Jatipurno","SOC20609",23,4,17,6
2813,"JAWA TENGAH","KAB. WONOGIRI","Jatiroto","SOC20610",23,4,17,6
2814,"JAWA TENGAH","KAB. WONOGIRI","Jatisrono","SOC20611",23,4,17,6
2815,"JAWA TENGAH","KAB. WONOGIRI","Karangtengah","SOC20612",23,4,17,6
2816,"JAWA TENGAH","KAB. WONOGIRI","Kismantoro","SOC20613",23,4,17,6
2817,"JAWA TENGAH","KAB. WONOGIRI","Manyaran","SOC20614",23,4,17,6
2818,"JAWA TENGAH","KAB. WONOGIRI","Ngadirojo","SOC20615",23,4,17,6
2819,"JAWA TENGAH","KAB. WONOGIRI","Nguntoronadi","SOC20616",23,4,17,6
2820,"JAWA TENGAH","KAB. WONOGIRI","Paranggupito","SOC20626",23,4,17,6
2821,"JAWA TENGAH","KAB. WONOGIRI","Pracimantoro","SOC20617",23,4,17,6
2822,"JAWA TENGAH","KAB. WONOGIRI","Puhpelem","SOC20624",23,4,17,6
2823,"JAWA TENGAH","KAB. WONOGIRI","Purwantoro","SOC20618",23,4,17,6
2824,"JAWA TENGAH","KAB. WONOGIRI","Selogiri","SOC20619",23,4,17,6
2825,"JAWA TENGAH","KAB. WONOGIRI","Sidoharjo","SOC20620",23,4,17,6
2826,"JAWA TENGAH","KAB. WONOGIRI","Slogohimo","SOC20621",23,4,17,6
2827,"JAWA TENGAH","KAB. WONOGIRI","Tirtomoyo","SOC20622",23,4,17,6
2828,"JAWA TENGAH","KAB. WONOGIRI","Wonogiri","SOC20600",18,2,13,4
2829,"JAWA TENGAH","KAB. WONOGIRI","Wuryantoro","SOC20623",23,4,17,6
2830,"JAWA TENGAH","KAB. WONOSOBO","Garung","MGL10201",25,4,16,6
2831,"JAWA TENGAH","KAB. WONOSOBO","Kalibawang","MGL10214",25,4,16,6
2832,"JAWA TENGAH","KAB. WONOSOBO","Kalikajar","MGL10202",25,4,16,6
2833,"JAWA TENGAH","KAB. WONOSOBO","Kaliwiro","MGL10203",25,4,16,6
2834,"JAWA TENGAH","KAB. WONOSOBO","Kejajar","MGL10204",25,4,16,6
2835,"JAWA TENGAH","KAB. WONOSOBO","Kepil","MGL10205",25,4,16,6
2836,"JAWA TENGAH","KAB. WONOSOBO","Kertek","MGL10206",25,4,16,6
2837,"JAWA TENGAH","KAB. WONOSOBO","Leksono","MGL10207",25,4,16,6
2838,"JAWA TENGAH","KAB. WONOSOBO","Mojotengah","MGL10208",25,4,16,6
2839,"JAWA TENGAH","KAB. WONOSOBO","Sapuran","MGL10209",25,4,16,6
2840,"JAWA TENGAH","KAB. WONOSOBO","Selomerto","MGL10210",25,4,16,6
2841,"JAWA TENGAH","KAB. WONOSOBO","Sukoharjo","MGL10215",25,4,16,6
2842,"JAWA TENGAH","KAB. WONOSOBO","Wadaslintang","MGL10211",25,4,16,6
2843,"JAWA TENGAH","KAB. WONOSOBO","Watumalang","MGL10212",25,4,16,6
2844,"JAWA TENGAH","KAB. WONOSOBO","Wonosobo","MGL10200",21,2,13,4
2845,"JAWA TENGAH","KOTA MAGELANG","Magelang","MGL10000",15,1,11,3
2846,"JAWA TENGAH","KOTA MAGELANG","Magelang Selatan","MGL10022",15,1,11,3
2847,"JAWA TENGAH","KOTA MAGELANG","Magelang Tengah","MGL10023",15,1,11,3
2848,"JAWA TENGAH","KOTA MAGELANG","Magelang Utara","MGL10024",15,1,11,3
2849,"JAWA TENGAH","KOTA SURAKARTA","Solo","SOC10000",13,1,9,3
2850,"JAWA TENGAH","KOTA SURAKARTA","Banjarsari","SOC10001",13,1,9,3
2851,"JAWA TENGAH","KOTA SURAKARTA","Jebres","SOC10002",13,1,9,3
2852,"JAWA TENGAH","KOTA SURAKARTA","Laweyan","SOC10003",13,1,9,3
2853,"JAWA TENGAH","KOTA SURAKARTA","Pasar Kliwon","SOC10004",13,1,9,3
2854,"JAWA TENGAH","KOTA SURAKARTA","Serengan","SOC10005",13,1,9,3
2855,"JAWA TENGAH","KOTA SALATIGA","Salatiga","SRG21300",14,1,9,3
2856,"JAWA TENGAH","KOTA SALATIGA","Argomulyo","SRG21308",14,1,9,3
2857,"JAWA TENGAH","KOTA SALATIGA","Sidomukti","SRG21309",15,1,9,3
2858,"JAWA TENGAH","KOTA SALATIGA","Sidorejo","SRG21310",14,1,9,3
2859,"JAWA TENGAH","KOTA SALATIGA","Tingkir","SRG21311",15,1,9,3
2860,"JAWA TENGAH","KOTA SEMARANG","Semarang","SRG10000",13,1,8,3
2861,"JAWA TENGAH","KOTA SEMARANG","Banyumanik","SRG10001",13,1,8,3
2862,"JAWA TENGAH","KOTA SEMARANG","Candisari","SRG10002",13,1,8,3
2863,"JAWA TENGAH","KOTA SEMARANG","Gajahmungkur","SRG10003",13,1,8,3
2864,"JAWA TENGAH","KOTA SEMARANG","Gayamsari","SRG10004",13,1,8,3
2865,"JAWA TENGAH","KOTA SEMARANG","Genuk","SRG10005",13,1,8,3
2866,"JAWA TENGAH","KOTA SEMARANG","Gunungpati","SRG10006",13,1,8,3
2867,"JAWA TENGAH","KOTA SEMARANG","Mijen","SRG10007",13,1,8,3
2868,"JAWA TENGAH","KOTA SEMARANG","Ngaliyan","SRG10008",13,1,8,3
2869,"JAWA TENGAH","KOTA SEMARANG","Pedurungan","SRG10009",13,1,8,3
2870,"JAWA TENGAH","KOTA SEMARANG","Semarang Barat","SRG10010",13,1,8,3
2871,"JAWA TENGAH","KOTA SEMARANG","Semarang Selatan","SRG10011",13,1,8,3
2872,"JAWA TENGAH","KOTA SEMARANG","Semarang Tengah","SRG10012",13,1,8,3
2873,"JAWA TENGAH","KOTA SEMARANG","Semarang Timur","SRG10013",13,1,8,3
2874,"JAWA TENGAH","KOTA SEMARANG","Semarang Utara","SRG10014",13,1,8,3
2875,"JAWA TENGAH","KOTA SEMARANG","Tembalang","SRG10015",13,1,8,3
2876,"JAWA TENGAH","KOTA SEMARANG","Tugu","SRG10016",13,1,8,3
2877,"JAWA TENGAH","KOTA PEKALONGAN","Pekalongan","SRG10300",20,2,14,4
2878,"JAWA TENGAH","KOTA PEKALONGAN","Pekalongan Barat","SRG10322",20,2,14,4
2879,"JAWA TENGAH","KOTA PEKALONGAN","Pekalongan Selatan","SRG10323",20,2,14,4
2880,"JAWA TENGAH","KOTA PEKALONGAN","Pekalongan Timur","SRG10324",20,2,14,4
2881,"JAWA TENGAH","KOTA PEKALONGAN","Pekalongan Utara","SRG10325",20,2,14,4
2882,"JAWA TENGAH","KOTA TEGAL","Tegal","SRG21500",20,2,14,4
2883,"JAWA TENGAH","KOTA TEGAL","Margadana","SRG21508",20,2,14,4
2884,"JAWA TENGAH","KOTA TEGAL","Tegal Barat","SRG21509",20,2,14,4
2885,"JAWA TENGAH","KOTA TEGAL","Tegal Selatan","SRG21510",20,2,14,4
2886,"JAWA TENGAH","KOTA TEGAL","Tegal Timur","SRG21511",20,2,14,4
2887,"JAWA TIMUR","KAB. BANGKALAN","Arosbaya","SUB20101",40,5,33,7
2888,"JAWA TIMUR","KAB. BANGKALAN","Bangkalan","SUB20100",35,3,24,5
2889,"JAWA TIMUR","KAB. BANGKALAN","Balega","SUB20102",40,5,33,7
2890,"JAWA TIMUR","KAB. BANGKALAN","Burneh","SUB20117",40,5,33,7
2891,"JAWA TIMUR","KAB. BANGKALAN","Galis","SUB20103",40,5,33,7
2892,"JAWA TIMUR","KAB. BANGKALAN","Geger","SUB20104",40,5,33,7
2893,"JAWA TIMUR","KAB. BANGKALAN","Kamal","SUB20105",40,5,33,7
2894,"JAWA TIMUR","KAB. BANGKALAN","Klampis","SUB20107",40,5,33,7
2895,"JAWA TIMUR","KAB. BANGKALAN","Kokop","SUB20108",40,5,33,7
2896,"JAWA TIMUR","KAB. BANGKALAN","Konang","SUB20109",40,5,33,7
2897,"JAWA TIMUR","KAB. BANGKALAN","Kwanyar","SUB20106",40,5,33,7
2898,"JAWA TIMUR","KAB. BANGKALAN","Labang","SUB20110",40,5,33,7
2899,"JAWA TIMUR","KAB. BANGKALAN","Modung","SUB20111",40,5,33,7
2900,"JAWA TIMUR","KAB. BANGKALAN","Sepulu","SUB20112",40,5,33,7
2901,"JAWA TIMUR","KAB. BANGKALAN","Socah","SUB20113",40,5,33,7
2902,"JAWA TIMUR","KAB. BANGKALAN","Tanah Merah","SUB20114",40,5,33,7
2903,"JAWA TIMUR","KAB. BANGKALAN","Tanjungbumi","SUB20115",40,5,33,7
2904,"JAWA TIMUR","KAB. BANGKALAN","Tragah","SUB20116",40,5,33,7
2905,"JAWA TIMUR","KAB. BANYUWANGI","Bangorejo","JBR20101",36,4,25,6
2906,"JAWA TIMUR","KAB. BANYUWANGI","Banyuwangi","JBR20100",30,2,21,4
2907,"JAWA TIMUR","KAB. BANYUWANGI","Cluring","JBR20102",36,4,25,6
2908,"JAWA TIMUR","KAB. BANYUWANGI","Gambiran","JBR20103",36,4,25,6
2909,"JAWA TIMUR","KAB. BANYUWANGI","Genteng","JBR20104",36,4,25,6
2910,"JAWA TIMUR","KAB. BANYUWANGI","Giri","JBR20118",36,4,25,6
2911,"JAWA TIMUR","KAB. BANYUWANGI","Glagah","JBR20117",36,4,25,6
2912,"JAWA TIMUR","KAB. BANYUWANGI","Glenmore","JBR20105",36,4,25,6
2913,"JAWA TIMUR","KAB. BANYUWANGI","Kabat","JBR20106",36,4,25,6
2914,"JAWA TIMUR","KAB. BANYUWANGI","Kalibaru","JBR20107",36,4,25,6
2915,"JAWA TIMUR","KAB. BANYUWANGI","Kalipuro","JBR20119",36,4,25,6
2916,"JAWA TIMUR","KAB. BANYUWANGI","Licin","JBR20120",36,4,25,6
2917,"JAWA TIMUR","KAB. BANYUWANGI","Muncar","JBR20108",36,4,25,6
2918,"JAWA TIMUR","KAB. BANYUWANGI","Pesanggaran","JBR20109",36,4,25,6
2919,"JAWA TIMUR","KAB. BANYUWANGI","Purwoharjo","JBR20110",36,4,25,6
2920,"JAWA TIMUR","KAB. BANYUWANGI","Rogojampi","JBR20111",36,4,25,6
2921,"JAWA TIMUR","KAB. BANYUWANGI","Sempu","JBR20121",36,4,25,6
2922,"JAWA TIMUR","KAB. BANYUWANGI","Siliragung","JBR20122",36,4,25,6
2923,"JAWA TIMUR","KAB. BANYUWANGI","Singojuruh","JBR20112",36,4,25,6
2924,"JAWA TIMUR","KAB. BANYUWANGI","Songgon","JBR20113",36,4,25,6
2925,"JAWA TIMUR","KAB. BANYUWANGI","Srono","JBR20114",36,4,25,6
2926,"JAWA TIMUR","KAB. BANYUWANGI","Tegaldlimo","JBR20115",36,4,25,6
2927,"JAWA TIMUR","KAB. BANYUWANGI","Tegalsari","JBR20123",36,4,25,6
2928,"JAWA TIMUR","KAB. BANYUWANGI","Wongsorejo","JBR20116",36,4,25,6
2929,"JAWA TIMUR","KAB. BLITAR","Bakung","MXG20101",30,4,23,6
2930,"JAWA TIMUR","KAB. BLITAR","Binangun","MXG20102",30,4,23,6
2931,"JAWA TIMUR","KAB. BLITAR","Blitar","MXG20100",24,2,18,4
2932,"JAWA TIMUR","KAB. BLITAR","Doko","MXG20103",30,4,23,6
2933,"JAWA TIMUR","KAB. BLITAR","Gandusari","MXG20104",30,4,23,6
2934,"JAWA TIMUR","KAB. BLITAR","Garum","MXG20105",30,4,23,6
2935,"JAWA TIMUR","KAB. BLITAR","Kademangan","MXG20106",30,4,23,6
2936,"JAWA TIMUR","KAB. BLITAR","Kanigoro","MXG20107",30,4,23,6
2937,"JAWA TIMUR","KAB. BLITAR","Kesamben","MXG20108",30,4,23,6
2938,"JAWA TIMUR","KAB. BLITAR","Nglegok","MXG20109",30,4,23,6
2939,"JAWA TIMUR","KAB. BLITAR","Panggungrejo","MXG20110",30,4,23,6
2940,"JAWA TIMUR","KAB. BLITAR","Ponggok","MXG20111",30,4,23,6
2941,"JAWA TIMUR","KAB. BLITAR","Sanankulon","MXG20112",30,4,23,6
2942,"JAWA TIMUR","KAB. BLITAR","Selopuro","MXG20122",30,4,23,6
2943,"JAWA TIMUR","KAB. BLITAR","Selorejo","MXG20113",30,4,23,6
2944,"JAWA TIMUR","KAB. BLITAR","Srengat","MXG20114",30,4,23,6
2945,"JAWA TIMUR","KAB. BLITAR","Sutojayan","MXG20115",30,4,23,6
2946,"JAWA TIMUR","KAB. BLITAR","Talun","MXG20116",30,4,23,6
2947,"JAWA TIMUR","KAB. BLITAR","Udanawu","MXG20117",30,4,23,6
2948,"JAWA TIMUR","KAB. BLITAR","Wates","MXG20118",30,4,23,6
2949,"JAWA TIMUR","KAB. BLITAR","Wlingi","MXG20119",30,4,23,6
2950,"JAWA TIMUR","KAB. BLITAR","Wonodadi","MXG20120",30,4,23,6
2951,"JAWA TIMUR","KAB. BLITAR","Wonotirto","MXG20121",30,4,23,6
2952,"JAWA TIMUR","KAB. BOJONEGORO","Balen","SRG20401",28,4,20,6
2953,"JAWA TIMUR","KAB. BOJONEGORO","Baureno","SRG20402",28,4,20,6
2954,"JAWA TIMUR","KAB. BOJONEGORO","Bojonegoro","SRG20400",26,2,16,4
2955,"JAWA TIMUR","KAB. BOJONEGORO","Bubulan","SRG20403",28,4,20,6
2956,"JAWA TIMUR","KAB. BOJONEGORO","Dander","SRG20404",28,4,20,6
2957,"JAWA TIMUR","KAB. BOJONEGORO","Gondang","SRG20427",28,4,20,6
2958,"JAWA TIMUR","KAB. BOJONEGORO","Kalitidu","SRG20405",28,4,20,6
2959,"JAWA TIMUR","KAB. BOJONEGORO","Kanor","SRG20406",28,4,20,6
2960,"JAWA TIMUR","KAB. BOJONEGORO","Kapas","SRG20407",28,4,20,6
2961,"JAWA TIMUR","KAB. BOJONEGORO","Kasiman","SRG20408",28,4,20,6
2962,"JAWA TIMUR","KAB. BOJONEGORO","Kedewan","SRG20424",28,4,20,6
2963,"JAWA TIMUR","KAB. BOJONEGORO","Kedungadem","SRG20409",28,4,20,6
2964,"JAWA TIMUR","KAB. BOJONEGORO","Kepohbaru","SRG20410",28,4,20,6
2965,"JAWA TIMUR","KAB. BOJONEGORO","Malo","SRG20411",28,4,20,6
2966,"JAWA TIMUR","KAB. BOJONEGORO","Margomulyo","SRG20412",28,4,20,6
2967,"JAWA TIMUR","KAB. BOJONEGORO","Ngambon","SRG20413",28,4,20,6
2968,"JAWA TIMUR","KAB. BOJONEGORO","Ngasem","SRG20414",28,4,20,6
2969,"JAWA TIMUR","KAB. BOJONEGORO","Ngraho","SRG20415",28,4,20,6
2970,"JAWA TIMUR","KAB. BOJONEGORO","Padangan","SRG20416",28,4,20,6
2971,"JAWA TIMUR","KAB. BOJONEGORO","Purwosari","SRG20417",28,4,20,6
2972,"JAWA TIMUR","KAB. BOJONEGORO","Sekar","SRG20425",28,4,20,6
2973,"JAWA TIMUR","KAB. BOJONEGORO","Sugihwaras","SRG20418",28,4,20,6
2974,"JAWA TIMUR","KAB. BOJONEGORO","Sukosewu","SRG20426",28,4,20,6
2975,"JAWA TIMUR","KAB. BOJONEGORO","Sumberejo","SRG20419",28,4,20,6
2976,"JAWA TIMUR","KAB. BOJONEGORO","Tambakrejo","SRG20420",28,4,20,6
2977,"JAWA TIMUR","KAB. BOJONEGORO","Temayang","SRG20421",28,4,20,6
2978,"JAWA TIMUR","KAB. BOJONEGORO","Trucuk","SRG20422",28,4,20,6
2979,"JAWA TIMUR","KAB. BONDOWOSO","Binakal","JBR20218",32,4,26,6
2980,"JAWA TIMUR","KAB. BONDOWOSO","Bondowoso","JBR20200",26,2,21,4
2981,"JAWA TIMUR","KAB. BONDOWOSO","Cermee","JBR20201",32,4,26,6
